PlayId;Floor;PathName;PathType;EncounterName;EncounterType;EventName;PlayerChoice;DamageTaken;TurnsTaken;CharacterChosen;VictoryTF
372d98a9-52af-4ee2-8f18-88ecdcd34bb0;35;enemy;M;3 Shapes;encounter;NULL;NULL;0;2;THE_SILENT;true
372d98a9-52af-4ee2-8f18-88ecdcd34bb0;45;elite;E;Giant Head;encounter;NULL;NULL;20;18;THE_SILENT;true
372d98a9-52af-4ee2-8f18-88ecdcd34bb0;48;event;?;3 Darklings;encounter;NULL;NULL;10;5;THE_SILENT;true
372d98a9-52af-4ee2-8f18-88ecdcd34bb0;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;23;15;THE_SILENT;true
379f0f28-a164-410c-af3a-ac28d8d359d3;2;event;?;World of Goop;event;World of Goop;Gather Gold;11;NULL;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;5;event;?;Cultist;encounter;NULL;NULL;0;1;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;8;elite;E;3 Sentries;encounter;NULL;NULL;36;12;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;11;enemy;M;2 Fungi Beasts;encounter;NULL;NULL;0;4;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;18;enemy;M;Chosen;encounter;NULL;NULL;10;5;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;21;enemy;M;3 Byrds;encounter;NULL;NULL;0;6;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;24;elite;E;Book of Stabbing;encounter;NULL;NULL;20;3;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;27;enemy;M;Shelled Parasite and Fungi;encounter;NULL;NULL;31;5;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;31;event;?;Colosseum Slavers;encounter;Colosseum;Fight;14;5;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;31;event;?;Colosseum Nobs;encounter;Colosseum;Fight;46;5;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;31;event;?;Colosseum Slavers;encounter;Colosseum;Fought Nobs;14;5;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;31;event;?;Colosseum Nobs;encounter;Colosseum;Fought Nobs;46;5;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;37;event;?;Tomb of Lord Red Mask;event;Tomb of Lord Red Mask;Wore Mask;0;NULL;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;47;event;?;Orb Walker;encounter;NULL;NULL;6;1;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;50;boss;BOSS;Time Eater;encounter;NULL;NULL;10;6;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;56;boss;BOSS;The Heart;encounter;NULL;NULL;150;10;IRONCLAD;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;3;enemy;M;Cultist;encounter;NULL;NULL;0;4;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;6;elite;E;Gremlin Nob;encounter;NULL;NULL;15;4;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;13;event;?;Bonfire Elementals;event;Bonfire Elementals;Offered Basic;0;NULL;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;1;9;THE_SILENT;true
3d270b2c-84ab-4618-8227-3efb3dcec133;8;enemy;M;Looter;encounter;NULL;NULL;6;3;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;11;enemy;M;Blue Slaver;encounter;NULL;NULL;0;3;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;14;enemy;M;Large Slime;encounter;NULL;NULL;0;7;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;21;event;?;Beggar;event;Beggar;Gave Gold;0;NULL;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;24;event;?;The Library;event;The Library;Heal;0;NULL;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;30;event;?;Colosseum Slavers;encounter;Colosseum;Fight;11;3;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;30;event;?;Colosseum Slavers;encounter;Colosseum;Fled From Nobs;11;3;DEFECT;false
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;5;enemy;M;2 Louse;encounter;NULL;NULL;0;4;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;8;enemy;M;Cultist;encounter;NULL;NULL;0;4;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;18;enemy;M;2 Thieves;encounter;NULL;NULL;11;4;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;21;event;?;Purifier;event;Purifier;Purged;0;NULL;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;27;elite;E;Book of Stabbing;encounter;NULL;NULL;0;1;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;37;event;?;MindBloom;event;MindBloom;Gold;0;NULL;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;40;elite;E;Giant Head;encounter;NULL;NULL;47;5;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;50;boss;BOSS;Time Eater;encounter;NULL;NULL;16;3;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;56;boss;BOSS;The Heart;encounter;NULL;NULL;110;6;IRONCLAD;true
3d6a5e58-d67c-4347-989f-83905e3fec01;3;enemy;M;Small Slimes;encounter;NULL;NULL;5;5;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;10;event;?;Big Fish;event;Big Fish;Donut;0;NULL;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;13;enemy;M;3 Louse;encounter;NULL;NULL;6;2;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;16;boss;BOSS;The Guardian;encounter;NULL;NULL;48;18;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;39;event;?;Mind Bloom Boss Battle;encounter;MindBloom;Fight;35;9;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;42;enemy;M;Writhing Mass;encounter;NULL;NULL;48;10;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;48;enemy;M;Transient;encounter;NULL;NULL;23;6;IRONCLAD;false
3d93995e-3f26-43c0-a128-d674907ae9ff;3;event;?;Purifier;event;Purifier;Purged;0;NULL;IRONCLAD;false
3d93995e-3f26-43c0-a128-d674907ae9ff;10;enemy;M;Exordium Wildlife;encounter;NULL;NULL;11;3;IRONCLAD;false
3d93995e-3f26-43c0-a128-d674907ae9ff;13;event;?;Gremlin Gang;encounter;NULL;NULL;25;7;IRONCLAD;false
3e347191-0fee-4efe-8c54-ae7d332aa480;1;enemy;M;Jaw Worm;encounter;NULL;NULL;4;4;DEFECT;false
3e347191-0fee-4efe-8c54-ae7d332aa480;8;elite;E;Lagavulin;encounter;NULL;NULL;26;8;DEFECT;false
3e347191-0fee-4efe-8c54-ae7d332aa480;11;event;?;Scrap Ooze;event;Scrap Ooze;Fled;11;NULL;DEFECT;false
3e347191-0fee-4efe-8c54-ae7d332aa480;14;event;?;Golden Shrine;event;Golden Shrine;Desecrate;0;NULL;DEFECT;false
3e347191-0fee-4efe-8c54-ae7d332aa480;21;event;?;FaceTrader;event;FaceTrader;Trade;0;NULL;DEFECT;false
3bfb51a5-2095-4e64-90c4-83079d434a10;2;enemy;M;Small Slimes;encounter;NULL;NULL;6;5;IRONCLAD;false
3bfb51a5-2095-4e64-90c4-83079d434a10;5;enemy;M;Lots of Slimes;encounter;NULL;NULL;20;3;IRONCLAD;false
3bfb51a5-2095-4e64-90c4-83079d434a10;18;enemy;M;2 Thieves;encounter;NULL;NULL;1;3;IRONCLAD;false
3bfb51a5-2095-4e64-90c4-83079d434a10;21;enemy;M;Shelled Parasite and Fungi;encounter;NULL;NULL;12;4;IRONCLAD;false
3bfb51a5-2095-4e64-90c4-83079d434a10;31;event;?;Ghosts;event;Ghosts;Became a Ghost;0;NULL;IRONCLAD;false
3c347e67-4b05-4377-af49-a39d049f0a8f;1;enemy;M;2 Louse;encounter;NULL;NULL;7;3;IRONCLAD;true
3c347e67-4b05-4377-af49-a39d049f0a8f;4;event;?;Living Wall;event;Living Wall;Forget;0;NULL;IRONCLAD;true
3c347e67-4b05-4377-af49-a39d049f0a8f;7;enemy;M;Exordium Thugs;encounter;NULL;NULL;11;4;IRONCLAD;true
3c347e67-4b05-4377-af49-a39d049f0a8f;14;elite;E;3 Sentries;encounter;NULL;NULL;25;6;IRONCLAD;true
3c347e67-4b05-4377-af49-a39d049f0a8f;30;elite;E;Book of Stabbing;encounter;NULL;NULL;6;3;IRONCLAD;true
3c347e67-4b05-4377-af49-a39d049f0a8f;33;boss;BOSS;Automaton;encounter;NULL;NULL;54;8;IRONCLAD;true
3c347e67-4b05-4377-af49-a39d049f0a8f;36;event;?;The Woman in Blue;event;The Woman in Blue;Bought 3 Potions;0;NULL;IRONCLAD;true
3c347e67-4b05-4377-af49-a39d049f0a8f;46;enemy;M;4 Shapes;encounter;NULL;NULL;30;5;IRONCLAD;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;19;event;?;Beggar;event;Beggar;Gave Gold;0;NULL;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;22;event;?;3 Byrds;encounter;NULL;NULL;7;4;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;35;enemy;M;3 Darklings;encounter;NULL;NULL;12;3;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;42;elite;E;Reptomancer;encounter;NULL;NULL;4;7;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;45;elite;E;Giant Head;encounter;NULL;NULL;0;7;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;48;event;?;SensoryStone;event;SensoryStone;Memory 3;10;NULL;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;51;boss;BOSS;Awakened One;encounter;NULL;NULL;23;15;THE_SILENT;true
3e905bdb-b6b7-4780-a3e3-183d39c616b7;1;enemy;M;Small Slimes;encounter;NULL;NULL;16;5;IRONCLAD;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;4;enemy;M;Cultist;encounter;NULL;NULL;0;4;IRONCLAD;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;7;elite;E;Lagavulin;encounter;NULL;NULL;19;6;IRONCLAD;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;14;elite;E;Lagavulin;encounter;NULL;NULL;14;7;IRONCLAD;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;20;enemy;M;2 Thieves;encounter;NULL;NULL;15;3;IRONCLAD;false
3ecdca62-8d99-4cc5-ae11-f69a194b7d29;10;event;?;Dead Adventurer;event;Dead Adventurer;Searched '0' times;0;NULL;DEFECT;false
3ecdca62-8d99-4cc5-ae11-f69a194b7d29;13;elite;E;Gremlin Nob;encounter;NULL;NULL;28;4;DEFECT;false
3ecdca62-8d99-4cc5-ae11-f69a194b7d29;20;event;?;Spheric Guardian;encounter;NULL;NULL;0;4;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;1;enemy;M;Cultist;encounter;NULL;NULL;1;3;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;4;enemy;M;2 Fungi Beasts;encounter;NULL;NULL;0;2;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;7;elite;E;3 Sentries;encounter;NULL;NULL;16;6;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;10;event;?;Shining Light;event;Shining Light;Entered Light;23;NULL;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;20;event;?;Addict;event;Addict;Obtained Relic;0;NULL;DEFECT;false
3d270b2c-84ab-4618-8227-3efb3dcec133;23;elite;E;Book of Stabbing;encounter;NULL;NULL;36;6;DEFECT;false
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;1;enemy;M;Jaw Worm;encounter;NULL;NULL;16;5;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;4;event;?;Bonfire Elementals;event;Bonfire Elementals;Offered Basic;0;NULL;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;7;elite;E;Gremlin Nob;encounter;NULL;NULL;24;4;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;14;enemy;M;Gremlin Gang;encounter;NULL;NULL;5;3;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;20;event;?;Spheric Guardian;encounter;NULL;NULL;13;4;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;23;elite;E;Gremlin Leader;encounter;NULL;NULL;8;6;IRONCLAD;true
3a741ed3-00b2-40a3-bfcf-4f336ebfc180;3;event;?;Scrap Ooze;event;Scrap Ooze;success;45;NULL;THE_SILENT;false
3a741ed3-00b2-40a3-bfcf-4f336ebfc180;12;event;?;The Cleric;event;The Cleric;Healed;0;NULL;THE_SILENT;false
3a741ed3-00b2-40a3-bfcf-4f336ebfc180;19;event;?;Forgotten Altar;event;Forgotten Altar;Shed Blood;30;NULL;THE_SILENT;false
3f831501-b763-4afd-a35c-16858cfcdc37;1;enemy;M;Cultist;encounter;NULL;NULL;1;4;IRONCLAD;false
3f978574-08a8-4c61-a1a0-5fc404d0337e;4;enemy;M;Jaw Worm;encounter;NULL;NULL;8;6;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;10;enemy;M;Red Slaver;encounter;NULL;NULL;5;4;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;20;event;?;Nest;event;Nest;Joined the Cult;6;NULL;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;29;elite;E;Slavers;encounter;NULL;NULL;9;4;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;39;enemy;M;Sphere and 2 Shapes;encounter;NULL;NULL;0;4;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;42;elite;E;Giant Head;encounter;NULL;NULL;0;5;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;55;elite;E;Shield and Spear;encounter;NULL;NULL;0;2;THE_SILENT;true
3feeb043-ff9a-4044-9e42-c90f16beed8a;5;event;?;Liars Game;event;Liars Game;Ignored;0;NULL;DEFECT;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;33;boss;BOSS;Automaton;encounter;NULL;NULL;32;5;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;36;enemy;M;3 Shapes;encounter;NULL;NULL;5;7;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;39;event;?;Upgrade Shrine;event;Upgrade Shrine;Upgraded;0;NULL;IRONCLAD;true
3d6a5e58-d67c-4347-989f-83905e3fec01;1;enemy;M;Cultist;encounter;NULL;NULL;6;4;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;4;enemy;M;Exordium Thugs;encounter;NULL;NULL;16;6;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;7;elite;E;Gremlin Nob;encounter;NULL;NULL;11;3;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;14;elite;E;3 Sentries;encounter;NULL;NULL;22;6;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;20;event;?;Accursed Blacksmith;event;Accursed Blacksmith;Forge;0;NULL;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;33;boss;BOSS;Automaton;encounter;NULL;NULL;128;12;IRONCLAD;false
3d6a5e58-d67c-4347-989f-83905e3fec01;46;enemy;M;Jaw Worm Horde;encounter;NULL;NULL;26;7;IRONCLAD;false
3d93995e-3f26-43c0-a128-d674907ae9ff;2;enemy;M;Cultist;encounter;NULL;NULL;1;3;IRONCLAD;false
3d93995e-3f26-43c0-a128-d674907ae9ff;12;event;?;Accursed Blacksmith;event;Accursed Blacksmith;Rummage;0;NULL;IRONCLAD;false
3feeb043-ff9a-4044-9e42-c90f16beed8a;11;elite;E;Lagavulin;encounter;NULL;NULL;10;5;DEFECT;true
3feeb043-ff9a-4044-9e42-c90f16beed8a;18;enemy;M;Spheric Guardian;encounter;NULL;NULL;0;3;DEFECT;true
3feeb043-ff9a-4044-9e42-c90f16beed8a;21;event;?;Addict;event;Addict;Obtained Relic;0;NULL;DEFECT;true
3feeb043-ff9a-4044-9e42-c90f16beed8a;27;event;?;Forgotten Altar;event;Forgotten Altar;Shed Blood;30;NULL;DEFECT;true
3feeb043-ff9a-4044-9e42-c90f16beed8a;40;elite;E;Nemesis;encounter;NULL;NULL;0;4;DEFECT;true
3feeb043-ff9a-4044-9e42-c90f16beed8a;50;boss;BOSS;Time Eater;encounter;NULL;NULL;9;13;DEFECT;true
3feeb043-ff9a-4044-9e42-c90f16beed8a;56;boss;BOSS;The Heart;encounter;NULL;NULL;1;8;DEFECT;true
3a741ed3-00b2-40a3-bfcf-4f336ebfc180;22;enemy;M;Centurion and Healer;encounter;NULL;NULL;8;6;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;2;event;?;FaceTrader;event;FaceTrader;Trade;0;NULL;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;5;event;?;Living Wall;event;Living Wall;Grow;0;NULL;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;11;enemy;M;2 Louse;encounter;NULL;NULL;0;2;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;18;enemy;M;Shell Parasite;encounter;NULL;NULL;3;3;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;24;elite;E;Slavers;encounter;NULL;NULL;23;6;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;31;enemy;M;Chosen and Byrds;encounter;NULL;NULL;17;4;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;37;enemy;M;Maw;encounter;NULL;NULL;4;8;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;40;elite;E;Giant Head;encounter;NULL;NULL;28;9;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;47;enemy;M;Writhing Mass;encounter;NULL;NULL;0;7;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;50;boss;BOSS;Awakened One;encounter;NULL;NULL;77;5;THE_SILENT;false
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;1;enemy;M;Small Slimes;encounter;NULL;NULL;9;5;DEFECT;true
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;11;elite;E;Lagavulin;encounter;NULL;NULL;0;8;DEFECT;true
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;14;elite;E;Gremlin Nob;encounter;NULL;NULL;23;4;DEFECT;true
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;24;elite;E;Slavers;encounter;NULL;NULL;27;8;DEFECT;true
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;27;enemy;M;Snake Plant;encounter;NULL;NULL;19;2;DEFECT;true
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;30;event;?;Beggar;event;Beggar;Ignored;0;NULL;DEFECT;true
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;33;boss;BOSS;Automaton;encounter;NULL;NULL;4;9;DEFECT;true
3e347191-0fee-4efe-8c54-ae7d332aa480;2;event;?;Golden Idol;event;Golden Idol;Lose Max HP;0;NULL;DEFECT;false
3e347191-0fee-4efe-8c54-ae7d332aa480;5;enemy;M;Small Slimes;encounter;NULL;NULL;0;2;DEFECT;false
3e347191-0fee-4efe-8c54-ae7d332aa480;18;enemy;M;Shell Parasite;encounter;NULL;NULL;23;5;DEFECT;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;3;event;?;Golden Wing;event;Golden Wing;Card Removal;7;NULL;IRONCLAD;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;10;event;?;Match and Keep!;event;Match and Keep!;1 cards matched;0;NULL;IRONCLAD;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;13;event;?;Blue Slaver;encounter;NULL;NULL;3;2;IRONCLAD;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;24;5;IRONCLAD;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;19;event;?;Beggar;event;Beggar;Gave Gold;0;NULL;IRONCLAD;false
40791c0d-37fd-4238-b92d-7329440aaa91;5;event;?;Golden Idol;event;Golden Idol;Ignored;0;NULL;IRONCLAD;false
40791c0d-37fd-4238-b92d-7329440aaa91;8;event;?;The Cleric;event;The Cleric;Healed;0;NULL;IRONCLAD;false
40791c0d-37fd-4238-b92d-7329440aaa91;14;elite;E;3 Sentries;encounter;NULL;NULL;10;6;IRONCLAD;false
408dd5ce-c75e-4373-a548-67f1f23edec4;1;enemy;M;2 Louse;encounter;NULL;NULL;0;2;DEFECT;false
408dd5ce-c75e-4373-a548-67f1f23edec4;4;event;?;Shining Light;event;Shining Light;Entered Light;21;NULL;DEFECT;false
408dd5ce-c75e-4373-a548-67f1f23edec4;11;event;?;Match and Keep!;event;Match and Keep!;0 cards matched;0;NULL;DEFECT;false
408dd5ce-c75e-4373-a548-67f1f23edec4;14;enemy;M;3 Louse;encounter;NULL;NULL;1;3;DEFECT;false
408dd5ce-c75e-4373-a548-67f1f23edec4;20;enemy;M;3 Byrds;encounter;NULL;NULL;3;4;DEFECT;false
408dd5ce-c75e-4373-a548-67f1f23edec4;27;elite;E;Book of Stabbing;encounter;NULL;NULL;27;5;DEFECT;false
408dd5ce-c75e-4373-a548-67f1f23edec4;30;event;?;Beggar;event;Beggar;Ignored;0;NULL;DEFECT;false
408dd5ce-c75e-4373-a548-67f1f23edec4;33;boss;BOSS;Champ;encounter;NULL;NULL;63;12;DEFECT;false
4235f560-cc2d-493f-b3e1-79cd826db8eb;1;enemy;M;Jaw Worm;encounter;NULL;NULL;12;3;IRONCLAD;false
4235f560-cc2d-493f-b3e1-79cd826db8eb;4;enemy;M;2 Louse;encounter;NULL;NULL;7;2;IRONCLAD;false
4235f560-cc2d-493f-b3e1-79cd826db8eb;7;elite;E;Gremlin Nob;encounter;NULL;NULL;28;4;IRONCLAD;false
4235f560-cc2d-493f-b3e1-79cd826db8eb;14;event;?;Match and Keep!;event;Match and Keep!;1 cards matched;0;NULL;IRONCLAD;false
4235f560-cc2d-493f-b3e1-79cd826db8eb;20;event;?;Vampires;event;Vampires;Became a vampire;0;NULL;IRONCLAD;false
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;46;event;?;Falling;event;Falling;Removed Attack;0;NULL;DEFECT;true
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;56;boss;BOSS;The Heart;encounter;NULL;NULL;8;11;DEFECT;true
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;4;event;?;Golden Shrine;event;Golden Shrine;Pray;0;NULL;DEFECT;false
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;13;elite;E;Gremlin Nob;encounter;NULL;NULL;11;3;DEFECT;false
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;20;event;?;Colosseum Slavers;encounter;Colosseum;Fight;21;5;DEFECT;false
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;20;event;?;Colosseum Slavers;encounter;Colosseum;Fled From Nobs;21;5;DEFECT;false
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;29;enemy;M;3 Cultists;encounter;NULL;NULL;0;3;DEFECT;false
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;36;enemy;M;3 Shapes;encounter;NULL;NULL;0;4;DEFECT;false
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;39;event;?;Jaw Worm Horde;encounter;NULL;NULL;3;3;DEFECT;false
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;42;elite;E;Reptomancer;encounter;NULL;NULL;24;6;DEFECT;false
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;55;elite;E;Shield and Spear;encounter;NULL;NULL;20;5;DEFECT;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;23;enemy;M;Snake Plant;encounter;NULL;NULL;15;4;IRONCLAD;false
3ecdca62-8d99-4cc5-ae11-f69a194b7d29;1;enemy;M;2 Louse;encounter;NULL;NULL;0;2;DEFECT;false
3ecdca62-8d99-4cc5-ae11-f69a194b7d29;4;enemy;M;Cultist;encounter;NULL;NULL;0;3;DEFECT;false
3ecdca62-8d99-4cc5-ae11-f69a194b7d29;14;enemy;M;2 Fungi Beasts;encounter;NULL;NULL;0;3;DEFECT;false
3ecdca62-8d99-4cc5-ae11-f69a194b7d29;24;elite;E;Gremlin Leader;encounter;NULL;NULL;38;6;DEFECT;false
3ecdca62-8d99-4cc5-ae11-f69a194b7d29;27;enemy;M;Cultist and Chosen;encounter;NULL;NULL;28;6;DEFECT;false
3f831501-b763-4afd-a35c-16858cfcdc37;5;event;?;Exordium Thugs;encounter;NULL;NULL;16;4;IRONCLAD;false
3f831501-b763-4afd-a35c-16858cfcdc37;8;elite;E;3 Sentries;encounter;NULL;NULL;24;6;IRONCLAD;false
3f831501-b763-4afd-a35c-16858cfcdc37;11;enemy;M;Blue Slaver;encounter;NULL;NULL;6;6;IRONCLAD;false
3f831501-b763-4afd-a35c-16858cfcdc37;14;event;?;WeMeetAgain;event;WeMeetAgain;Gave Potion;0;NULL;IRONCLAD;false
3f978574-08a8-4c61-a1a0-5fc404d0337e;3;enemy;M;Cultist;encounter;NULL;NULL;3;5;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;6;elite;E;Lagavulin;encounter;NULL;NULL;37;10;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;9;9;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;19;enemy;M;Chosen;encounter;NULL;NULL;4;5;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;22;event;?;3 Cultists;encounter;NULL;NULL;0;3;THE_SILENT;true
429808f1-882b-43d3-b114-45840f33f324;3;event;?;Golden Wing;event;Golden Wing;Card Removal;7;NULL;DEFECT;true
429808f1-882b-43d3-b114-45840f33f324;10;enemy;M;3 Louse;encounter;NULL;NULL;11;3;DEFECT;true
429808f1-882b-43d3-b114-45840f33f324;13;enemy;M;Exordium Wildlife;encounter;NULL;NULL;1;2;DEFECT;true
429808f1-882b-43d3-b114-45840f33f324;16;boss;BOSS;The Guardian;encounter;NULL;NULL;15;8;DEFECT;true
429808f1-882b-43d3-b114-45840f33f324;19;event;?;Ghosts;event;Ghosts;Became a Ghost;0;NULL;DEFECT;true
429808f1-882b-43d3-b114-45840f33f324;29;enemy;M;Snecko;encounter;NULL;NULL;0;4;DEFECT;true
429808f1-882b-43d3-b114-45840f33f324;35;enemy;M;3 Darklings;encounter;NULL;NULL;0;6;DEFECT;true
429808f1-882b-43d3-b114-45840f33f324;42;elite;E;Reptomancer;encounter;NULL;NULL;0;6;DEFECT;true
429808f1-882b-43d3-b114-45840f33f324;45;event;?;Falling;event;Falling;Removed Attack;0;NULL;DEFECT;true
