PlayId;Floor;PathName;PathType;EncounterName;EncounterType;EventName;PlayerChoice;DamageTaken;TurnsTaken;CharacterChosen;VictoryTF
325eae9c-1995-4710-ab60-0c0cc40bbf72;33;boss;BOSS;Automaton;encounter;NULL;NULL;21;11;THE_SILENT;false
368ab1f9-c517-4794-9d20-780bf9d2edc6;50;boss;BOSS;Time Eater;encounter;NULL;NULL;0;3;THE_SILENT;true
36a23815-a76e-4dea-922e-3c0afb99bef4;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;0;10;THE_SILENT;false
37097f6d-25b5-4583-b08e-2fc227b92276;50;boss;BOSS;Donu and Deca;encounter;NULL;NULL;6;10;DEFECT;true
3555b1cf-6baa-4480-85d3-ba6a5b4c5a8e;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;29;10;THE_SILENT;false
358b57eb-58a3-4ed7-9551-45ad9baaf0bb;16;boss;BOSS;The Guardian;encounter;NULL;NULL;27;12;DEFECT;false
358b57eb-58a3-4ed7-9551-45ad9baaf0bb;51;boss;BOSS;Awakened One;encounter;NULL;NULL;53;5;DEFECT;false
372d98a9-52af-4ee2-8f18-88ecdcd34bb0;50;boss;BOSS;Time Eater;encounter;NULL;NULL;16;17;THE_SILENT;true
372d98a9-52af-4ee2-8f18-88ecdcd34bb0;56;boss;BOSS;The Heart;encounter;NULL;NULL;32;12;THE_SILENT;true
379f0f28-a164-410c-af3a-ac28d8d359d3;16;boss;BOSS;The Guardian;encounter;NULL;NULL;3;12;IRONCLAD;true
368ab1f9-c517-4794-9d20-780bf9d2edc6;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;4;6;THE_SILENT;true
368ab1f9-c517-4794-9d20-780bf9d2edc6;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;0;5;THE_SILENT;true
37097f6d-25b5-4583-b08e-2fc227b92276;51;boss;BOSS;Awakened One;encounter;NULL;NULL;14;18;DEFECT;true
379f0f28-a164-410c-af3a-ac28d8d359d3;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;12;5;IRONCLAD;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;33;boss;BOSS;Champ;encounter;NULL;NULL;5;9;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;50;boss;BOSS;Time Eater;encounter;NULL;NULL;15;10;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;56;boss;BOSS;The Heart;encounter;NULL;NULL;6;7;THE_SILENT;true
358b57eb-58a3-4ed7-9551-45ad9baaf0bb;50;boss;BOSS;Time Eater;encounter;NULL;NULL;63;9;DEFECT;false
3a741ed3-00b2-40a3-bfcf-4f336ebfc180;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;8;10;THE_SILENT;false
37097f6d-25b5-4583-b08e-2fc227b92276;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;21;11;DEFECT;true
3a741ed3-00b2-40a3-bfcf-4f336ebfc180;33;boss;BOSS;Automaton;encounter;NULL;NULL;43;10;THE_SILENT;false
3a7a2abe-64ca-47d3-9014-70360274210c;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;21;8;THE_SILENT;false
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;12;7;DEFECT;true
3a7a2abe-64ca-47d3-9014-70360274210c;33;boss;BOSS;Collector;encounter;NULL;NULL;20;8;THE_SILENT;false
372d98a9-52af-4ee2-8f18-88ecdcd34bb0;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;1;11;THE_SILENT;true
372d98a9-52af-4ee2-8f18-88ecdcd34bb0;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;23;15;THE_SILENT;true
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;51;boss;BOSS;Awakened One;encounter;NULL;NULL;0;14;DEFECT;true
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;50;boss;BOSS;Donu and Deca;encounter;NULL;NULL;11;7;DEFECT;false
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;33;boss;BOSS;Automaton;encounter;NULL;NULL;8;8;DEFECT;false
3b0c59b5-ade3-47c9-8fd4-b6b6ddd92eeb;56;boss;BOSS;The Heart;encounter;NULL;NULL;60;6;DEFECT;false
379f0f28-a164-410c-af3a-ac28d8d359d3;50;boss;BOSS;Time Eater;encounter;NULL;NULL;10;6;IRONCLAD;true
379f0f28-a164-410c-af3a-ac28d8d359d3;56;boss;BOSS;The Heart;encounter;NULL;NULL;150;10;IRONCLAD;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;1;9;THE_SILENT;true
3811d6bf-1020-451d-a3dc-9ea47fd1d3e8;51;boss;BOSS;Awakened One;encounter;NULL;NULL;23;15;THE_SILENT;true
3c347e67-4b05-4377-af49-a39d049f0a8f;33;boss;BOSS;Automaton;encounter;NULL;NULL;54;8;IRONCLAD;true
3c347e67-4b05-4377-af49-a39d049f0a8f;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;18;6;IRONCLAD;true
3a7a2abe-64ca-47d3-9014-70360274210c;50;boss;BOSS;Awakened One;encounter;NULL;NULL;77;5;THE_SILENT;false
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;33;boss;BOSS;Automaton;encounter;NULL;NULL;32;5;IRONCLAD;true
3d6a5e58-d67c-4347-989f-83905e3fec01;33;boss;BOSS;Automaton;encounter;NULL;NULL;128;12;IRONCLAD;false
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;50;boss;BOSS;Time Eater;encounter;NULL;NULL;16;3;IRONCLAD;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;56;boss;BOSS;The Heart;encounter;NULL;NULL;110;6;IRONCLAD;true
3d6a5e58-d67c-4347-989f-83905e3fec01;16;boss;BOSS;The Guardian;encounter;NULL;NULL;48;18;IRONCLAD;false
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;33;boss;BOSS;Automaton;encounter;NULL;NULL;4;9;DEFECT;true
3ad1f822-0b7c-492c-9f20-2643c70eb4d9;56;boss;BOSS;The Heart;encounter;NULL;NULL;8;11;DEFECT;true
3bfb51a5-2095-4e64-90c4-83079d434a10;16;boss;BOSS;The Guardian;encounter;NULL;NULL;35;17;IRONCLAD;false
3e905bdb-b6b7-4780-a3e3-183d39c616b7;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;24;5;IRONCLAD;false
3c347e67-4b05-4377-af49-a39d049f0a8f;51;boss;BOSS;Time Eater;encounter;NULL;NULL;32;16;IRONCLAD;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;9;9;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;51;boss;BOSS;Time Eater;encounter;NULL;NULL;0;4;THE_SILENT;true
3feeb043-ff9a-4044-9e42-c90f16beed8a;33;boss;BOSS;Champ;encounter;NULL;NULL;24;10;DEFECT;true
3d42cc1d-0ec3-463e-98e1-a1d448867d7b;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;47;6;IRONCLAD;true
408dd5ce-c75e-4373-a548-67f1f23edec4;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;8;8;DEFECT;false
3feeb043-ff9a-4044-9e42-c90f16beed8a;50;boss;BOSS;Time Eater;encounter;NULL;NULL;9;13;DEFECT;true
3feeb043-ff9a-4044-9e42-c90f16beed8a;56;boss;BOSS;The Heart;encounter;NULL;NULL;1;8;DEFECT;true
4235f560-cc2d-493f-b3e1-79cd826db8eb;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;41;7;IRONCLAD;false
429808f1-882b-43d3-b114-45840f33f324;33;boss;BOSS;Automaton;encounter;NULL;NULL;2;14;DEFECT;true
408dd5ce-c75e-4373-a548-67f1f23edec4;33;boss;BOSS;Champ;encounter;NULL;NULL;63;12;DEFECT;false
3ecdca62-8d99-4cc5-ae11-f69a194b7d29;16;boss;BOSS;The Guardian;encounter;NULL;NULL;12;15;DEFECT;false
42a212fe-f345-4cfa-96d2-78770d1ba474;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;37;7;IRONCLAD;false
42a5f5fc-ba7f-4d56-80f4-0a92eb4c0024;16;boss;BOSS;The Guardian;encounter;NULL;NULL;11;11;DEFECT;false
429808f1-882b-43d3-b114-45840f33f324;16;boss;BOSS;The Guardian;encounter;NULL;NULL;15;8;DEFECT;true
42a212fe-f345-4cfa-96d2-78770d1ba474;33;boss;BOSS;Automaton;encounter;NULL;NULL;46;6;IRONCLAD;false
42a212fe-f345-4cfa-96d2-78770d1ba474;56;boss;BOSS;The Heart;encounter;NULL;NULL;56;6;IRONCLAD;false
3f831501-b763-4afd-a35c-16858cfcdc37;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;47;9;IRONCLAD;false
3f978574-08a8-4c61-a1a0-5fc404d0337e;33;boss;BOSS;Collector;encounter;NULL;NULL;35;7;THE_SILENT;true
3f978574-08a8-4c61-a1a0-5fc404d0337e;56;boss;BOSS;The Heart;encounter;NULL;NULL;0;7;THE_SILENT;true
430009bd-3eb4-4dcb-92e8-05889ad8e23b;33;boss;BOSS;Automaton;encounter;NULL;NULL;31;12;DEFECT;false
4344a3a7-0058-4138-91f1-18e7496bcca0;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;43;7;IRONCLAD;false
43c436a3-4846-41bf-808d-d05b8eb1b4f5;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;27;12;DEFECT;false
43d2194a-b633-4b54-ac53-9892f950c66c;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;14;10;IRONCLAD;true
44e09265-9e44-440c-bca7-3a811638326e;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;11;11;THE_SILENT;true
44e09265-9e44-440c-bca7-3a811638326e;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;26;8;THE_SILENT;true
43d2194a-b633-4b54-ac53-9892f950c66c;33;boss;BOSS;Collector;encounter;NULL;NULL;20;3;IRONCLAD;true
43d2194a-b633-4b54-ac53-9892f950c66c;56;boss;BOSS;The Heart;encounter;NULL;NULL;64;6;IRONCLAD;true
44e09265-9e44-440c-bca7-3a811638326e;33;boss;BOSS;Collector;encounter;NULL;NULL;0;8;THE_SILENT;true
4657c1d2-8ee5-485f-962a-4dab6a6948f9;16;boss;BOSS;The Guardian;encounter;NULL;NULL;31;12;IRONCLAD;true
429808f1-882b-43d3-b114-45840f33f324;51;boss;BOSS;Awakened One;encounter;NULL;NULL;0;19;DEFECT;true
42a212fe-f345-4cfa-96d2-78770d1ba474;50;boss;BOSS;Donu and Deca;encounter;NULL;NULL;49;6;IRONCLAD;false
4306a1dd-48cd-42ec-800f-0e6961f2c1f3;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;40;9;DEFECT;false
4657c1d2-8ee5-485f-962a-4dab6a6948f9;50;boss;BOSS;Awakened One;encounter;NULL;NULL;49;11;IRONCLAD;true
4657c1d2-8ee5-485f-962a-4dab6a6948f9;51;boss;BOSS;Time Eater;encounter;NULL;NULL;65;13;IRONCLAD;true
468b0c77-2ad4-420e-b0d5-6a2720899ebf;16;boss;BOSS;The Guardian;encounter;NULL;NULL;2;9;DEFECT;true
468b0c77-2ad4-420e-b0d5-6a2720899ebf;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;0;6;DEFECT;true
468b0c77-2ad4-420e-b0d5-6a2720899ebf;33;boss;BOSS;Champ;encounter;NULL;NULL;1;20;DEFECT;true
46fd67a9-8d48-4fdf-8cae-98ea57ce61d6;33;boss;BOSS;Collector;encounter;NULL;NULL;107;9;IRONCLAD;false
4717ecbf-c853-4964-997b-4bc491e9240f;50;boss;BOSS;Time Eater;encounter;NULL;NULL;30;30;DEFECT;false
43d2194a-b633-4b54-ac53-9892f950c66c;51;boss;BOSS;Time Eater;encounter;NULL;NULL;45;4;IRONCLAD;true
46fd67a9-8d48-4fdf-8cae-98ea57ce61d6;16;boss;BOSS;The Guardian;encounter;NULL;NULL;30;15;IRONCLAD;false
4717ecbf-c853-4964-997b-4bc491e9240f;33;boss;BOSS;Automaton;encounter;NULL;NULL;34;9;DEFECT;false
4717ecbf-c853-4964-997b-4bc491e9240f;56;boss;BOSS;The Heart;encounter;NULL;NULL;16;3;DEFECT;false
477497ea-d538-4220-a59d-b25820fe7b56;16;boss;BOSS;The Guardian;encounter;NULL;NULL;13;10;IRONCLAD;true
4657c1d2-8ee5-485f-962a-4dab6a6948f9;33;boss;BOSS;Collector;encounter;NULL;NULL;8;11;IRONCLAD;true
4657c1d2-8ee5-485f-962a-4dab6a6948f9;56;boss;BOSS;The Heart;encounter;NULL;NULL;55;8;IRONCLAD;true
477497ea-d538-4220-a59d-b25820fe7b56;33;boss;BOSS;Collector;encounter;NULL;NULL;67;10;IRONCLAD;true
485eea08-08c7-4a1b-9d7f-ef1c8eb62738;50;boss;BOSS;Donu and Deca;encounter;NULL;NULL;5;12;THE_SILENT;true
485eea08-08c7-4a1b-9d7f-ef1c8eb62738;56;boss;BOSS;The Heart;encounter;NULL;NULL;46;11;THE_SILENT;true
48bbf003-f6fe-4f83-a599-62464babc068;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;25;8;IRONCLAD;true
468b0c77-2ad4-420e-b0d5-6a2720899ebf;56;boss;BOSS;The Heart;encounter;NULL;NULL;25;8;DEFECT;true
485eea08-08c7-4a1b-9d7f-ef1c8eb62738;33;boss;BOSS;Automaton;encounter;NULL;NULL;28;12;THE_SILENT;true
48bbf003-f6fe-4f83-a599-62464babc068;51;boss;BOSS;Awakened One;encounter;NULL;NULL;0;2;IRONCLAD;true
48bedba4-ba5f-4bcb-be50-d15e1beb286a;33;boss;BOSS;Champ;encounter;NULL;NULL;91;12;THE_SILENT;false
48d4c42d-30a9-4376-a814-6fa30bad082f;50;boss;BOSS;Time Eater;encounter;NULL;NULL;34;7;IRONCLAD;false
48bedba4-ba5f-4bcb-be50-d15e1beb286a;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;16;8;THE_SILENT;false
48d4c42d-30a9-4376-a814-6fa30bad082f;33;boss;BOSS;Automaton;encounter;NULL;NULL;31;5;IRONCLAD;false
46cf6e02-47e9-4f9b-910d-b1acc3b5534e;33;boss;BOSS;Collector;encounter;NULL;NULL;48;8;DEFECT;false
4717ecbf-c853-4964-997b-4bc491e9240f;16;boss;BOSS;The Guardian;encounter;NULL;NULL;7;9;DEFECT;false
49600a59-2791-4b21-b3cb-746ba9b3a0a9;16;boss;BOSS;The Guardian;encounter;NULL;NULL;27;11;IRONCLAD;false
499bee35-d990-48a2-b666-20232d89e353;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;26;7;DEFECT;false
49600a59-2791-4b21-b3cb-746ba9b3a0a9;33;boss;BOSS;Champ;encounter;NULL;NULL;18;5;IRONCLAD;false
477497ea-d538-4220-a59d-b25820fe7b56;50;boss;BOSS;Awakened One;encounter;NULL;NULL;39;6;IRONCLAD;true
485eea08-08c7-4a1b-9d7f-ef1c8eb62738;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;10;10;THE_SILENT;true
485eea08-08c7-4a1b-9d7f-ef1c8eb62738;51;boss;BOSS;Awakened One;encounter;NULL;NULL;22;24;THE_SILENT;true
48bbf003-f6fe-4f83-a599-62464babc068;50;boss;BOSS;Time Eater;encounter;NULL;NULL;41;5;IRONCLAD;true
4c61aff4-c4c7-4e66-8a00-38a14e07b862;33;boss;BOSS;Automaton;encounter;NULL;NULL;30;9;DEFECT;false
4c61aff4-c4c7-4e66-8a00-38a14e07b862;50;boss;BOSS;Donu and Deca;encounter;NULL;NULL;25;11;DEFECT;false
4c61aff4-c4c7-4e66-8a00-38a14e07b862;56;boss;BOSS;The Heart;encounter;NULL;NULL;52;9;DEFECT;false
48d4c42d-30a9-4376-a814-6fa30bad082f;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;30;3;IRONCLAD;false
4db425e2-e412-42cd-a635-b6094307b8cb;16;boss;BOSS;The Guardian;encounter;NULL;NULL;11;12;DEFECT;false
4e2c302a-b55f-4d99-bc94-a5a4b6a521fd;33;boss;BOSS;Collector;encounter;NULL;NULL;58;7;THE_SILENT;false
4ea830ad-0119-413e-871b-5d63ddaec760;50;boss;BOSS;Awakened One;encounter;NULL;NULL;70;5;IRONCLAD;false
4f3fe7c8-6c39-4abc-aec3-b73e69ce4492;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;18;11;IRONCLAD;true
4ea830ad-0119-413e-871b-5d63ddaec760;56;boss;BOSS;The Heart;encounter;NULL;NULL;92;3;IRONCLAD;false
4b8f2890-fa1a-4a59-bea4-560342c733dc;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;41;8;THE_SILENT;false
4c61aff4-c4c7-4e66-8a00-38a14e07b862;16;boss;BOSS;The Guardian;encounter;NULL;NULL;11;11;DEFECT;false
4ca72c14-8deb-411a-926d-59ffaa290e28;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;22;9;THE_SILENT;false
4fe5bdf1-ecbe-469c-a749-9b28bc5ebb11;50;boss;BOSS;Time Eater;encounter;NULL;NULL;7;10;IRONCLAD;true
4fe5bdf1-ecbe-469c-a749-9b28bc5ebb11;56;boss;BOSS;The Heart;encounter;NULL;NULL;8;9;IRONCLAD;true
5104b7e5-9621-4feb-8c21-4badf68b4c15;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;40;7;IRONCLAD;false
514c8840-e0b2-44bf-b6ec-6f455bbc1e4f;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;0;6;THE_SILENT;false
4f3fe7c8-6c39-4abc-aec3-b73e69ce4492;51;boss;BOSS;Time Eater;encounter;NULL;NULL;11;4;IRONCLAD;true
4fe5bdf1-ecbe-469c-a749-9b28bc5ebb11;33;boss;BOSS;Champ;encounter;NULL;NULL;12;9;IRONCLAD;true
52032aaa-ab1e-41b4-9e3f-882670eb470f;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;15;7;DEFECT;false
53fddd01-70f0-4bd2-9d6e-565cd9c874ed;33;boss;BOSS;Automaton;encounter;NULL;NULL;59;6;IRONCLAD;false
542e5d54-bff1-43ab-8be2-4fb32c331602;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;20;9;THE_SILENT;false
542e5d54-bff1-43ab-8be2-4fb32c331602;51;boss;BOSS;Time Eater;encounter;NULL;NULL;25;16;THE_SILENT;false
54df422f-e784-45b6-b7d5-fde1e89dbd8a;50;boss;BOSS;Awakened One;encounter;NULL;NULL;0;10;DEFECT;true
54df422f-e784-45b6-b7d5-fde1e89dbd8a;56;boss;BOSS;The Heart;encounter;NULL;NULL;26;9;DEFECT;true
52b65521-df5b-4f86-b628-b466e7ae5b59;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;4;8;IRONCLAD;false
542e5d54-bff1-43ab-8be2-4fb32c331602;50;boss;BOSS;Donu and Deca;encounter;NULL;NULL;1;10;THE_SILENT;false
544550bf-f0e0-43a5-807d-f798b21753fd;16;boss;BOSS;The Guardian;encounter;NULL;NULL;38;11;IRONCLAD;false
4ea830ad-0119-413e-871b-5d63ddaec760;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;31;6;IRONCLAD;false
4ea830ad-0119-413e-871b-5d63ddaec760;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;27;2;IRONCLAD;false
4f3fe7c8-6c39-4abc-aec3-b73e69ce4492;33;boss;BOSS;Collector;encounter;NULL;NULL;28;9;IRONCLAD;true
4f3fe7c8-6c39-4abc-aec3-b73e69ce4492;56;boss;BOSS;The Heart;encounter;NULL;NULL;71;7;IRONCLAD;true
4f7ece0f-ede5-45de-a6bb-315a2ad5d963;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;26;7;IRONCLAD;false
4fe5bdf1-ecbe-469c-a749-9b28bc5ebb11;51;boss;BOSS;Awakened One;encounter;NULL;NULL;19;13;IRONCLAD;true
568dd869-3c66-4ade-8368-dd3dbbaa5534;33;boss;BOSS;Collector;encounter;NULL;NULL;12;7;THE_SILENT;true
568dd869-3c66-4ade-8368-dd3dbbaa5534;56;boss;BOSS;The Heart;encounter;NULL;NULL;38;13;THE_SILENT;true
5790a7ab-9698-4ab7-a078-cab22fe504ef;16;boss;BOSS;The Guardian;encounter;NULL;NULL;25;5;IRONCLAD;false
568dd869-3c66-4ade-8368-dd3dbbaa5534;50;boss;BOSS;Awakened One;encounter;NULL;NULL;0;15;THE_SILENT;true
52b44405-5710-45e1-8e77-6b2558fa7898;16;boss;BOSS;The Guardian;encounter;NULL;NULL;16;12;DEFECT;false
587f5c9f-5fab-480d-81fc-a001fe79fd66;33;boss;BOSS;Collector;encounter;NULL;NULL;82;13;THE_SILENT;false
53fddd01-70f0-4bd2-9d6e-565cd9c874ed;16;boss;BOSS;The Guardian;encounter;NULL;NULL;6;12;IRONCLAD;false
54df422f-e784-45b6-b7d5-fde1e89dbd8a;33;boss;BOSS;Champ;encounter;NULL;NULL;8;10;DEFECT;true
584f5129-8fd6-487a-b978-4fbb2128c6ae;16;boss;BOSS;The Guardian;encounter;NULL;NULL;17;11;IRONCLAD;true
584f5129-8fd6-487a-b978-4fbb2128c6ae;51;boss;BOSS;Time Eater;encounter;NULL;NULL;26;5;IRONCLAD;true
54ffbfa6-0206-4e8a-858b-792bc1d1c97d;16;boss;BOSS;The Guardian;encounter;NULL;NULL;30;10;IRONCLAD;false
58ede871-dd5c-4b40-933b-dadbe390b5be;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;3;11;THE_SILENT;true
594925c4-a1f6-4a4a-8c4b-236642be157f;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;30;6;THE_SILENT;false
58ede871-dd5c-4b40-933b-dadbe390b5be;16;boss;BOSS;The Guardian;encounter;NULL;NULL;0;15;THE_SILENT;true
594925c4-a1f6-4a4a-8c4b-236642be157f;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;37;10;THE_SILENT;false
568dd869-3c66-4ade-8368-dd3dbbaa5534;16;boss;BOSS;The Guardian;encounter;NULL;NULL;36;11;THE_SILENT;true
5a0c1cdf-a6a2-4031-baa3-3a24a811ed24;50;boss;BOSS;Awakened One;encounter;NULL;NULL;24;9;DEFECT;true
5a0c1cdf-a6a2-4031-baa3-3a24a811ed24;56;boss;BOSS;The Heart;encounter;NULL;NULL;53;11;DEFECT;true
5b27d78c-2303-4888-a756-b6003b1630fb;50;boss;BOSS;Awakened One;encounter;NULL;NULL;0;18;DEFECT;false
596a3687-72dc-45fe-9d1b-54d6a610e784;33;boss;BOSS;Collector;encounter;NULL;NULL;29;13;THE_SILENT;false
59abaec4-fed3-40b1-b343-f0ae7b3bb764;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;33;7;THE_SILENT;false
5a0c1cdf-a6a2-4031-baa3-3a24a811ed24;33;boss;BOSS;Champ;encounter;NULL;NULL;18;16;DEFECT;true
584f5129-8fd6-487a-b978-4fbb2128c6ae;50;boss;BOSS;Awakened One;encounter;NULL;NULL;55;7;IRONCLAD;true
584f5129-8fd6-487a-b978-4fbb2128c6ae;56;boss;BOSS;The Heart;encounter;NULL;NULL;110;6;IRONCLAD;true
587f5c9f-5fab-480d-81fc-a001fe79fd66;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;22;11;THE_SILENT;false
5c840a10-27e1-4e86-9f9e-8d82302935d1;33;boss;BOSS;Collector;encounter;NULL;NULL;86;11;IRONCLAD;true
5ca32e98-c419-440c-87e5-ac2b5bbfa06e;16;boss;BOSS;The Guardian;encounter;NULL;NULL;0;12;DEFECT;false
5c840a10-27e1-4e86-9f9e-8d82302935d1;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;24;7;IRONCLAD;true
58ede871-dd5c-4b40-933b-dadbe390b5be;50;boss;BOSS;Awakened One;encounter;NULL;NULL;0;15;THE_SILENT;true
5c840a10-27e1-4e86-9f9e-8d82302935d1;51;boss;BOSS;Awakened One;encounter;NULL;NULL;54;13;IRONCLAD;true
5cec8c16-29ea-4e08-8c59-5a748fe1f14c;50;boss;BOSS;Time Eater;encounter;NULL;NULL;0;9;THE_SILENT;true
5cec8c16-29ea-4e08-8c59-5a748fe1f14c;56;boss;BOSS;The Heart;encounter;NULL;NULL;45;8;THE_SILENT;true
5d7dd985-28d1-4643-9709-b80aa8f3d6e3;33;boss;BOSS;Champ;encounter;NULL;NULL;43;8;IRONCLAD;false
5d7dd985-28d1-4643-9709-b80aa8f3d6e3;50;boss;BOSS;Time Eater;encounter;NULL;NULL;66;7;IRONCLAD;false
594925c4-a1f6-4a4a-8c4b-236642be157f;50;boss;BOSS;Time Eater;encounter;NULL;NULL;14;8;THE_SILENT;false
5dfa26c5-b240-41d2-933c-35d1ab52581b;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;11;9;THE_SILENT;false
5e2ac71b-6006-4d1a-ab66-6c7abe731378;33;boss;BOSS;Automaton;encounter;NULL;NULL;101;10;IRONCLAD;true
5e42bc21-0a19-4d09-93d2-0bbf8415ba8b;33;boss;BOSS;Automaton;encounter;NULL;NULL;18;11;DEFECT;true
5dfa26c5-b240-41d2-933c-35d1ab52581b;33;boss;BOSS;Automaton;encounter;NULL;NULL;32;6;THE_SILENT;false
5e2ac71b-6006-4d1a-ab66-6c7abe731378;50;boss;BOSS;Donu and Deca;encounter;NULL;NULL;174;9;IRONCLAD;true
5e2ac71b-6006-4d1a-ab66-6c7abe731378;56;boss;BOSS;The Heart;encounter;NULL;NULL;246;9;IRONCLAD;true
5e42bc21-0a19-4d09-93d2-0bbf8415ba8b;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;11;8;DEFECT;true
5e42bc21-0a19-4d09-93d2-0bbf8415ba8b;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;8;15;DEFECT;true
5a0c1cdf-a6a2-4031-baa3-3a24a811ed24;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;23;7;DEFECT;true
5b27d78c-2303-4888-a756-b6003b1630fb;33;boss;BOSS;Collector;encounter;NULL;NULL;17;12;DEFECT;false
5ef54415-6657-4f83-b2bd-f853d3b60800;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;0;4;IRONCLAD;true
5ef54415-6657-4f83-b2bd-f853d3b60800;51;boss;BOSS;Awakened One;encounter;NULL;NULL;0;7;IRONCLAD;true
5f037027-ebbd-4d3b-b577-ab7f68e9f848;16;boss;BOSS;The Guardian;encounter;NULL;NULL;19;11;THE_SILENT;true
5f037027-ebbd-4d3b-b577-ab7f68e9f848;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;24;12;THE_SILENT;true
5ef54415-6657-4f83-b2bd-f853d3b60800;33;boss;BOSS;Collector;encounter;NULL;NULL;34;9;IRONCLAD;true
5f037027-ebbd-4d3b-b577-ab7f68e9f848;50;boss;BOSS;Awakened One;encounter;NULL;NULL;10;17;THE_SILENT;true
5c6148d9-8100-416a-b928-cb21bfc93c54;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;17;10;THE_SILENT;false
5c840a10-27e1-4e86-9f9e-8d82302935d1;56;boss;BOSS;The Heart;encounter;NULL;NULL;90;9;IRONCLAD;true
5cec8c16-29ea-4e08-8c59-5a748fe1f14c;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;5;7;THE_SILENT;true
5cec8c16-29ea-4e08-8c59-5a748fe1f14c;51;boss;BOSS;Awakened One;encounter;NULL;NULL;23;16;THE_SILENT;true
60a16857-1a52-46d5-b85b-cdda842f7d2b;50;boss;BOSS;Time Eater;encounter;NULL;NULL;39;9;IRONCLAD;true
